,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,7329.633410592477,2947.380842132527,13638.232586915914,7367.942974956573,5778.836483659656,535.2918122158944,560.7245344568247,70.20215680857287,1469.595467095135,2450.3919981390422,3978.6415865966815,1056.5605132334654,-245.74027816791377,-11.999494857146583,20.57346617663243
1,6926.890835436139,2969.4607308650056,12910.195716656473,6611.558225287214,5336.422413400498,270.09018597465905,1614.4449878083838,289.89915716240796,1621.6033643907545,3014.368726313801,4629.420563329985,972.0286429556866,-221.6508916758679,-9.394631567740337,43.10616181904292
2,7067.830367721739,3019.1645831354845,13207.088430760059,7654.790939833342,5723.464539782944,502.11636705808485,2011.3934733677984,550.0417816955016,1578.5112134910032,2935.6461099240205,4679.0217573313685,740.2671567792374,-189.15986710340485,-14.76772792561797,15.777741598565761
3,7452.0648820726965,3080.7109272213406,13244.219931469259,7215.131371551885,5816.369003081137,590.2398167870334,1627.4648415770594,296.9712221676982,1061.5998656869883,2745.348175942095,4661.773443108605,637.9130534612098,-434.48779218453683,-15.075547449317721,43.29932338014357
4,8110.567762551094,3032.5119535650074,13535.04914023882,7030.261765568142,5746.204410627163,588.432669583738,1096.50631170111,274.5304997528242,1024.6964590267057,2842.5023868185845,4290.595344498018,997.948934863694,-237.15685487744332,-18.458951456407135,2.8668083205231056
5,7434.9677826796915,2845.4924776643697,12308.958730914692,6838.898576491982,5473.7643388000715,483.52653684935404,1613.3228788017136,56.84829692987543,1630.0825130997355,3358.383123475656,4128.186265771186,703.1306795232298,-238.35953094558374,-15.511323635525047,62.45010719209544
6,6894.665936177149,2585.72217731761,12136.197413495385,6374.16423500523,5480.470338908036,844.0446733517035,1837.7220510084655,540.5851008678195,1218.840856450167,3225.685865749116,3969.1956237607787,833.8839725586629,-255.86632824858228,13.675074966340542,-33.008273230801024
7,7297.11856868608,2713.361973952414,11858.61928012081,6486.937634582963,5678.285988187847,810.4148726266076,1759.2787917612723,81.81925729702621,1870.6413211377326,2435.156441851272,4725.9704594685745,1271.1210497816048,-210.80299379906094,-17.494226010155508,-50.4488324684075
8,7481.537968840111,2638.8850694259295,12705.084466746803,6754.852591540986,5485.232163386737,829.5714174368044,1218.1109199677844,281.5616685355852,1579.6032512664274,3039.066024869592,4516.592793850138,1129.081051878823,-235.36327844445347,-8.36356653273401,28.079267848426035
9,7626.1379379455175,2567.8357020619937,12375.445896107332,6933.844206921705,5440.838397508745,670.0120277641047,1738.5209357923625,118.48768264704647,1607.927537300765,4139.760602498292,4741.135969025926,1032.1336639252108,-178.84456529836228,6.344738835386458,50.508427112327034
10,7536.054134556133,2624.0287965813823,11904.919480560722,7008.561335356622,5436.838978847509,1024.132378929873,1485.6769451516461,257.04552461448054,1543.453522718697,4478.808036653627,4895.55490044922,823.2983247486858,-204.05165000124873,21.391400811892467,-17.167295949290477
11,7822.835344069939,2656.203978884313,11856.616264048567,6965.203076835448,5566.637816333549,870.0380541728765,1596.211559128668,176.3661622711843,790.4874203579827,3194.0640180388223,3669.5726911680154,1155.614102204851,-191.69286342870515,14.92327522185441,-13.732871613557121
12,7473.259055313191,2547.205726821393,11045.956407605696,6450.797546968617,5298.370597669711,1160.9280827879588,1550.4902249224087,334.5738996689567,969.8565090406256,2515.5988557382652,4325.6454324071665,956.5110255602872,-159.89643752789252,-16.100282640596767,-28.126366080557098
13,6939.48381876493,2301.191865127319,10740.709225253848,7063.87585939176,5711.560712350608,973.0745676224369,1749.8866953159404,-82.03604673411968,1627.871231765731,2749.2437841336105,4927.339742184609,854.2159033708423,-194.48980093023798,0.29715170998941076,-4.92531890332824
14,7342.761638171094,3005.1311026860726,14044.575084816544,7777.845057274572,6034.3177601716125,862.6232921735503,2250.8006886729513,354.4384413269689,2091.2626089188384,3395.5087331116197,5044.764268398051,1032.9175195076864,-203.66706173370957,2.8698388662906638,-35.49266334301558
15,8167.368823398554,2705.5355539292154,13127.152585881013,7852.740405650439,5568.493637320426,1241.5869563055685,1264.6486038370494,414.0095761634496,2021.816631001649,2380.2400871926848,5199.748740400864,1081.6671453578642,-367.1181593981911,-0.6634539942323201,-9.767819301212334
16,8812.008805890924,2890.168654469407,13315.478081485264,7265.599406889855,5819.334549458022,738.9663054574372,1168.8764926962235,-150.75350085295736,874.5859439075738,2373.297539973385,5460.297646052441,1211.000704475937,-327.16947726801584,0.8299257668989277,-52.09102119412969
17,8453.69753626483,3047.7085784214737,14808.719564091854,7503.97840496594,6081.073517367125,317.14764989401795,1530.3462816843444,188.64364516536028,995.2535632767416,2526.4859908212957,5611.5988630762,968.3818605609401,-354.1023964854909,-0.4891121090761672,-66.0712679843839
18,8093.766193265584,2848.4247621944733,14255.525976944693,7422.2451061781785,6104.155451710715,601.8014937791233,1347.3406652418766,3.3336461823466266,1701.1547181817964,2948.541558552712,5494.9818843634675,972.6665850145691,-338.03836669458474,-12.54168426070316,9.823652140938947
19,7311.528535703378,2931.9428181570484,13485.810238752543,7146.927723592851,5792.068799849253,747.6392375192898,1876.3888431805126,356.8640322031563,1019.0780618740959,2516.781064496814,5694.499311323893,959.7459425805157,-328.7067213017517,-2.001671629375842,-14.209999541300412
20,7709.528193466934,2900.0112864606285,13389.399837152096,7623.460770629043,5398.361210402381,902.9795407049313,1886.3046299168363,325.841526788105,964.9283922116155,2839.4096357344943,4764.421345881163,1017.838975595521,-370.5974400425256,-3.9073477296513275,58.081290749138525
21,8329.608708603588,3149.5858055171257,14215.9041058621,7868.191835607892,6182.383359773853,768.2204435591921,2239.168401749848,453.65986898846035,844.4071418224422,2721.760015741468,4005.9443761979833,1135.5797326330344,-313.1503148911281,-3.5991926663977605,-16.767793878746524
22,8311.516425500175,3329.158642822082,14952.295827438655,8256.863639650486,6066.8082033629635,623.5454862607362,1856.4308493699414,596.6483525446815,722.2521751479727,2172.194733903215,4452.3626943773625,1359.7622365800596,-356.0344644689918,1.3888765916226582,1.0562545045006146
23,8595.725347602704,3298.2200012989856,14920.932590188253,7473.3985879076145,6242.987318494557,943.1998492313365,1360.2887722884807,264.3835766940869,354.12446848235004,1120.4411768002362,4380.019922730222,1342.516336047694,-306.4516985941623,-10.712958423771695,2.8085314063668214
24,8508.4815166797,2897.238972600769,13930.139175833216,7216.660633868412,6052.754355154488,1285.7202833407946,1721.9117910899806,313.2866601276558,1648.1340686625654,2339.7196737192235,4630.119755322829,1288.1090578455266,-352.829572958393,-15.58537737722336,-28.964035139253195
25,8565.962042421726,3023.177871603624,14241.690606203683,7309.817446333048,6219.762619519427,860.0569064727772,1150.6125501912093,209.91208213193914,988.5983872501491,2147.5738340321604,3913.054659940208,1454.7945109586378,-196.0994489123156,-19.03398105440344,-12.237047881358421
26,8175.167408121973,2685.6468635181873,11956.363627472654,7144.845943823005,5636.505465852136,1236.2782971972729,1191.72116068428,491.71038871229956,171.22401027988406,2970.1472108393978,4471.240923582191,1118.3464279490381,-384.60441897242765,-18.672749024606134,58.095545533567666
27,8451.986281408712,2753.4808396234453,11912.484338433698,6754.850361732538,5688.355965923081,871.7588211016633,900.1190875010925,601.5887397755578,439.430426247843,2373.9928458997147,4696.9642617713425,1083.7414235813646,-340.8996264935686,-7.139247665460928,31.222664388016447
28,9641.277676956952,3303.805206439486,14467.622711490261,7415.5797055516305,6044.1621706903625,920.7303044107138,1012.3407993347071,167.9315981065214,201.58728258038252,2435.9348549173237,5059.236316987288,1145.4576901685396,-346.6545520492499,-7.318809964614344,16.860248073082722
29,9696.386196992878,3196.205464549531,14125.111500508956,7105.908211175924,5999.238083090568,869.8456893687788,787.7025502480652,682.93695765232,292.3696863130401,2201.474270395307,4780.696749589536,1071.9659831374393,-294.3075724832971,-32.030286359432665,24.587652014600415
30,10053.520098815272,3071.3877314041915,13287.181824049665,7055.3638542716935,6044.224126736517,809.1062975884789,531.2909360308063,83.9193541725182,518.8248712180629,2149.8483270037973,4131.506734110258,1066.9922324333993,-315.0234216809289,-1.6277141287327836,34.73212069465564
31,10175.483699919561,2855.6171384905465,12763.42049151855,6839.383011785049,5853.417997126435,941.7646694058072,939.3090137671318,730.41282212582,-179.53964355158828,1540.47590059727,3556.3617832690397,1011.9453084384311,-215.78597799561183,73.08134814032823,-44.902213889542956
32,10042.29330817654,2869.9379859489663,12968.074919785508,7000.463160391474,5964.067631379184,732.0026440490535,-59.54436154812004,821.1858176341193,681.3460548899624,1873.3346028305832,4690.54250169707,1145.9501683926098,-142.16285306929004,45.062921451312086,-74.61548181657528
33,9320.613058021101,2812.4860006186864,11390.719447418942,6544.316519478854,5358.631698968285,467.6745777046979,329.1471683397017,716.7728544706993,524.9089187106056,1780.2376865239833,5163.284682818282,944.7647633249292,-151.82480747124717,56.711687402512105,-44.549649008017994
34,7945.355529442919,2714.1539676419006,11283.628103524125,6024.3642378438935,5665.099995527651,821.3666681389268,1118.7160048055218,771.6592550750563,1146.393226200209,2292.5117305867775,4895.830088317442,1035.9582213542953,-168.28528646162053,52.73483527349779,-86.32264803021548
35,7076.791245036722,2490.8237442347927,11710.81788198635,6773.633459832967,5566.805905919273,995.158358076936,1136.875687618358,507.5899078862014,782.1325689968331,1864.1754806585038,4958.186603980031,1318.0140745736521,-87.32693533423385,54.20168374608283,-22.986148106495236
36,6868.706035809517,2538.3512704553855,12941.73679546807,7268.99433448553,5222.775576620959,838.5667827999195,1188.2762155581704,700.9552911379255,781.6042008088237,2738.4489852886404,5386.373837840794,1244.805963891674,-154.91464927094765,42.726360815258964,-11.371170558066416
37,6664.367743659562,2968.015080875436,13508.105120446015,7688.634829463964,5813.728870569665,1144.6226435044346,1569.5761806553533,1208.1459766377577,2370.265617399495,2443.91657105132,5391.869332072713,1299.505762924798,-203.7963512615767,-6.935117590078555,250.4547934541245
38,6622.172201232139,2958.8500421767417,14305.008033325998,7597.847545076647,5591.701858695165,644.3615542912804,1632.1669466073674,945.4590737517933,2031.6644850961484,2791.132637842275,4912.057846109678,1518.1905919313547,-299.4428068930499,68.84039681724369,65.9199704451373
39,7120.86061082706,2770.4836451144733,13151.419082033928,6850.995052516033,5160.240851201543,407.8977720355454,2051.6332775520073,894.5900665803904,1507.6191535852258,2752.3105603947765,5328.936664162545,1178.5495489081115,-273.8853324435836,42.407036816756595,2.0457032285057153
40,7003.395104633887,2725.0105488363483,12837.91026563096,7080.699290940083,5126.783010833807,261.33215231881843,1934.0988506420622,545.1513756098493,1501.360909308893,2953.7363457546235,6097.556745144085,1080.890149469399,-130.84752689971432,47.089942237254185,-51.37647240369359
41,6623.259713373935,2872.955896691243,13187.33405802793,6986.67891133229,5340.754391381341,752.4121736355518,2029.1142788956508,367.6795309163152,1574.5131019219189,2249.4435235441065,5316.5337601199035,538.9702742402159,-170.14183686873264,48.754878239838355,-83.90848815567672
42,7559.3178486839115,2971.4475425966607,14281.76939082078,7760.130868612161,5708.820316150452,607.6525289072446,1622.0335163017526,86.05733921166382,1871.8810130549355,2936.1885113750186,4565.383887573243,879.7622387907024,-192.57668465193157,79.079121742258,-49.08472465542481
43,7436.566620140398,2858.8215345859735,12370.378303603642,6667.425275496659,5694.461104078074,976.3690590837795,1035.4762509204738,528.9902539887678,1780.3455081512166,3114.517406710379,5090.611372324685,1307.7178430196436,-193.40476109511357,53.86417854992329,-146.38050825830675
44,7279.720805637027,2722.5289026778078,12308.815232741583,7321.562423139119,5623.788258648552,816.2785871520636,1715.9313340530819,313.10139234443,2037.2757883264408,3012.514355208337,5533.935450558423,1116.1195360417073,-90.20906510784454,31.535174549725284,3.070206093089233
45,6674.354546208979,2871.380811203616,12233.891299923847,7043.003474319634,5478.464426905423,750.1445997429695,1611.1813738815551,323.92262522575726,2291.7157924980793,3581.8608892236266,5348.844966414269,1034.6685759324864,-127.11843766216094,35.60261473415268,-50.57328507639215
