,Constraint,Time,Value
93,Bal5Constraint,94,23.778083453999997
94,Bal5Constraint,95,23.778083453999994
95,Bal5Constraint,96,23.778083454
96,Bal5Constraint,97,10.0
97,Bal5Constraint,98,10.0
98,Bal5Constraint,99,10.0
99,Bal5Constraint,100,10.0
100,Bal5Constraint,101,10.0
101,Bal5Constraint,102,6.83
102,Bal5Constraint,103,10.0
103,Bal5Constraint,104,13.17
104,Bal5Constraint,105,10.0
105,Bal5Constraint,106,10.0
106,Bal5Constraint,107,10.0
107,Bal5Constraint,108,10.0
108,Bal5Constraint,109,10.0
109,Bal5Constraint,110,10.0
110,Bal5Constraint,111,10.0
111,Bal5Constraint,112,10.0
112,Bal5Constraint,113,10.0
113,Bal5Constraint,114,10.0
114,Bal5Constraint,115,10.0
115,Bal5Constraint,116,10.0
116,Bal5Constraint,117,10.0
117,Bal5Constraint,118,10.0
118,Bal5Constraint,119,11.056666666666667
119,Bal5Constraint,120,18.943333333333335
120,Bal5Constraint,121,0.0
121,Bal5Constraint,122,0.0
122,Bal5Constraint,123,0.0
123,Bal5Constraint,124,0.0
124,Bal5Constraint,125,0.0
125,Bal5Constraint,126,-0.0
126,Bal5Constraint,127,-0.0
127,Bal5Constraint,128,-0.0
128,Bal5Constraint,129,0.0
129,Bal5Constraint,130,0.0
130,Bal5Constraint,131,0.0
131,Bal5Constraint,132,0.0
132,Bal5Constraint,133,0.0
133,Bal5Constraint,134,0.0
134,Bal5Constraint,135,0.0
135,Bal5Constraint,136,0.0
136,Bal5Constraint,137,0.0
137,Bal5Constraint,138,0.0
138,Bal5Constraint,139,0.0
139,Bal5Constraint,140,0.0
140,Bal5Constraint,141,0.0
141,Bal5Constraint,142,0.0
142,Bal5Constraint,143,0.0
143,Bal5Constraint,144,0.0
144,Bal5Constraint,145,0.0
145,Bal5Constraint,146,0.0
146,Bal5Constraint,147,0.0
147,Bal5Constraint,148,0.0
148,Bal5Constraint,149,0.0
149,Bal5Constraint,150,0.0
150,Bal5Constraint,151,-0.0
151,Bal5Constraint,152,-0.0
152,Bal5Constraint,153,0.0
153,Bal5Constraint,154,0.0
154,Bal5Constraint,155,0.0
155,Bal5Constraint,156,0.0
156,Bal5Constraint,157,0.0
157,Bal5Constraint,158,0.0
158,Bal5Constraint,159,0.0
159,Bal5Constraint,160,0.0
160,Bal5Constraint,161,0.0
161,Bal5Constraint,162,0.0
162,Bal5Constraint,163,0.0
163,Bal5Constraint,164,0.0
164,Bal5Constraint,165,0.0
165,Bal5Constraint,166,0.0
166,Bal5Constraint,167,0.0
167,Bal5Constraint,168,0.0
168,Bal5Constraint,169,0.0
169,Bal5Constraint,170,0.0
170,Bal5Constraint,171,0.0
171,Bal5Constraint,172,0.0
172,Bal5Constraint,173,0.0
173,Bal5Constraint,174,0.0
174,Bal5Constraint,175,0.0
175,Bal5Constraint,176,0.0
176,Bal5Constraint,177,0.0
177,Bal5Constraint,178,0.0
178,Bal5Constraint,179,0.0
179,Bal5Constraint,180,0.0
180,Bal5Constraint,181,0.0
181,Bal5Constraint,182,0.0
182,Bal5Constraint,183,0.0
183,Bal5Constraint,184,0.0
184,Bal5Constraint,185,0.0
185,Bal5Constraint,186,0.0
186,Bal5Constraint,187,0.0
187,Bal5Constraint,188,0.0
188,Bal5Constraint,189,0.0
189,Bal5Constraint,190,-0.0
190,Bal5Constraint,191,-0.0
191,Bal5Constraint,192,-0.0
192,Bal5Constraint,193,0.0
193,Bal5Constraint,194,0.0
194,Bal5Constraint,195,0.0
195,Bal5Constraint,196,0.0
196,Bal5Constraint,197,0.0
197,Bal5Constraint,198,-0.0
198,Bal5Constraint,199,0.0
199,Bal5Constraint,200,0.0
200,Bal5Constraint,201,0.0
201,Bal5Constraint,202,0.0
202,Bal5Constraint,203,0.0
203,Bal5Constraint,204,0.0
204,Bal5Constraint,205,0.0
205,Bal5Constraint,206,0.0
206,Bal5Constraint,207,0.0
207,Bal5Constraint,208,0.0
208,Bal5Constraint,209,0.0
209,Bal5Constraint,210,0.0
210,Bal5Constraint,211,0.0
211,Bal5Constraint,212,0.0
212,Bal5Constraint,213,0.0
213,Bal5Constraint,214,0.0
214,Bal5Constraint,215,-0.0
215,Bal5Constraint,216,-0.0
216,Bal5Constraint,217,0.0
217,Bal5Constraint,218,0.0
218,Bal5Constraint,219,-0.0
219,Bal5Constraint,220,-0.0
220,Bal5Constraint,221,-0.0
221,Bal5Constraint,222,-0.0
222,Bal5Constraint,223,-0.0
223,Bal5Constraint,224,0.0
224,Bal5Constraint,225,0.0
225,Bal5Constraint,226,0.0
226,Bal5Constraint,227,0.0
227,Bal5Constraint,228,0.0
228,Bal5Constraint,229,0.0
229,Bal5Constraint,230,0.0
230,Bal5Constraint,231,0.0
231,Bal5Constraint,232,0.0
232,Bal5Constraint,233,0.0
233,Bal5Constraint,234,0.0
234,Bal5Constraint,235,0.0
235,Bal5Constraint,236,10.0
236,Bal5Constraint,237,0.0
237,Bal5Constraint,238,0.0
238,Bal5Constraint,239,-0.0
239,Bal5Constraint,240,-0.0
240,Bal5Constraint,241,0.0
241,Bal5Constraint,242,0.0
242,Bal5Constraint,243,0.0
243,Bal5Constraint,244,0.0
244,Bal5Constraint,245,0.0
245,Bal5Constraint,246,0.0
246,Bal5Constraint,247,-0.0
247,Bal5Constraint,248,0.0
248,Bal5Constraint,249,0.0
249,Bal5Constraint,250,0.0
250,Bal5Constraint,251,0.0
251,Bal5Constraint,252,0.0
252,Bal5Constraint,253,0.0
253,Bal5Constraint,254,0.0
254,Bal5Constraint,255,0.0
255,Bal5Constraint,256,0.0
256,Bal5Constraint,257,0.0
257,Bal5Constraint,258,0.0
258,Bal5Constraint,259,0.0
259,Bal5Constraint,260,0.0
260,Bal5Constraint,261,0.0
261,Bal5Constraint,262,-0.0
262,Bal5Constraint,263,-0.0
263,Bal5Constraint,264,-0.0
264,Bal5Constraint,265,0.0
265,Bal5Constraint,266,0.0
266,Bal5Constraint,267,0.0
267,Bal5Constraint,268,0.0
268,Bal5Constraint,269,0.0
269,Bal5Constraint,270,-0.0
270,Bal5Constraint,271,-0.0
271,Bal5Constraint,272,-0.0
272,Bal5Constraint,273,0.0
273,Bal5Constraint,274,0.0
274,Bal5Constraint,275,0.0
275,Bal5Constraint,276,0.0
276,Bal5Constraint,277,0.0
277,Bal5Constraint,278,0.0
278,Bal5Constraint,279,0.0
279,Bal5Constraint,280,0.0
280,Bal5Constraint,281,0.0
281,Bal5Constraint,282,0.0
282,Bal5Constraint,283,0.0
283,Bal5Constraint,284,0.0
284,Bal5Constraint,285,0.0
285,Bal5Constraint,286,0.0
286,Bal5Constraint,287,0.0
287,Bal5Constraint,288,-0.0
